Id,SalePrice
2735,131518.67926636638
2736,142395.39170940325
2737,113858.79089018509
2738,139867.6187030016
2739,162647.46180826216
2740,150673.44864748005
2741,146506.37183226275
2742,157966.83429944763
2743,150133.41544629354
2744,153187.1384225563
2745,123636.19350734062
2746,132419.89035239568
2747,128317.8406659438
2748,125133.04288843875
2749,130209.10618034234
2750,133329.4625959941
2751,113561.29299441037
2752,179901.6017851366
2753,149915.98245051483
2754,208658.38811383068
2755,134533.17852182005
2756,99498.70877196848
2757,85133.446565451
2758,87779.47726185228
2759,147189.5331511325
2760,125524.54065233331
2761,143063.3775105216
2762,139964.0949190482
2763,176293.19417496494
2764,142288.50177734793
2765,275474.01189349964
2766,137829.8223578008
2767,91450.657229313
2768,115784.3352990976
2769,140574.80233529978
2770,154694.0558645412
2771,120620.36807067296
2772,117384.4873936163
2773,163450.68323373335
2774,121145.68527232633
2775,107593.44830752118
2776,135625.87754480075
2777,151955.9254104729
2778,105050.45777626087
2779,132469.7383447165
2780,86116.37223836377
2781,87507.59799520865
2782,93268.56777286423
2783,93822.54703623365
2784,122081.8921750329
2785,133487.17555587168
2786,67808.51999404856
2787,110228.19941018484
2788,85504.9762327085
2789,178943.09287198758
2790,83377.3908331507
2791,121972.41379445225
2792,71553.03662185417
2793,161282.43887448177
2794,107320.80007301953
2795,123671.86840400985
2796,120436.20759221012
2797,202012.5134185279
2798,111801.41328433192
2799,110228.5402332569
2800,66530.96215100409
2801,109868.770669476
2802,126327.73405979454
2803,167075.12685607324
2804,130300.18542252737
2805,98225.05052836145
2806,106221.55517984867
2807,152567.24206190568
2808,146736.03095022013
2809,134045.81502746948
2810,124605.78924898236
2811,151591.45484736946
2812,158367.98426277214
2813,176734.5847915343
2814,156983.2140427226
2815,98730.30193011436
2816,241401.27844448545
2817,146210.90468320905
2818,129630.70730125677
2819,188346.1300038279
2820,128366.83510270478
2821,109359.85796268765
2822,159170.36661557015
2823,216328.2148046361
2824,185186.35482775906
2825,141269.83233542854
2826,137466.31088956454
2827,130221.20748986979
2828,216974.94068389604
2829,206759.20301125577
2830,243419.96950848497
2831,187217.59853436303
2832,200657.53997728854
2833,307492.5254995642
2834,219169.3960837432
2835,224771.72999915955
2836,188037.58744025408
2837,146281.19258849605
2838,154380.06778524892
2839,175494.82280042756
2840,192602.18194842245
2841,200356.9658327392
2842,214193.6995096854
2843,148145.47142302
2844,165604.32151136562
2845,116015.32630403586
2846,203320.7268446753
2847,212971.2287921437
2848,202488.70849975164
2849,212893.43775126457
2850,271312.4805561386
2851,229177.07787815924
2852,231004.02557026
2853,239797.25495703315
2854,136058.10463710414
2855,197333.704697606
2856,204853.06196682053
2857,188896.0635097495
2858,190097.15659919477
2859,138258.74877755198
2860,130781.64246498192
2861,128931.59739233715
2862,195512.37980337578
2863,124548.87537736658
2864,246775.02072100082
2865,143215.2348412799
2866,131362.4001967875
2867,104574.80846432726
2868,121182.42137976436
2869,114496.65511271618
2870,127516.01129330407
2871,101667.86244821145
2872,68919.73290233096
2873,103161.11890837492
2874,131701.77477079158
2875,116382.5228736788
2876,153803.67604698008
2877,130867.94122638996
2878,155073.44765259986
2879,116091.54895890722
2880,93885.15228381417
2881,147991.44860210363
2882,164172.48810116277
2883,200113.06882425392
2884,182355.52287630856
2885,184263.0552303799
2886,205338.21129471358
2887,105770.53146215857
2888,133477.62204292984
2889,51096.28891701567
2890,85377.1350893018
2891,132598.07421041332
2892,51442.624863781195
2893,90873.22935759227
2894,66086.29514900174
2895,325194.3187256694
2896,276964.0210403225
2897,200084.8079071605
2898,159233.17683508297
2899,250140.4394117851
2900,152323.31413005362
2901,212248.88368571617
2902,184387.16356183504
2903,312296.3654095535
2904,311717.0828458329
2905,109948.49500726764
2906,206873.7358341004
2907,109295.23189024994
2908,125439.31367018074
2909,139053.86508238828
2910,77905.23751283779
2911,81321.68930374886
2912,149143.0846011209
2913,87715.91039512637
2914,80057.4354606971
2915,80057.4354606971
2916,87814.03615759549
2917,145390.12193984445
2918,118104.4425410649
2919,215735.3623321226
